21573,1990-2000,충청북도,옥천군,20220902224720173986
21574,1990-2000,서울특별시,중구,20220920141800198801
21575,2000-2010,경기도,용인시기흥구,20220914152729212096
21576,2000-2010,대전광역시,유성구,20220916203045266314
21577,1990-2000,서울특별시,강남구,20220914131534282367
21578,1990-2000,경기도,용인시수지구,20220913191122296875
21579,1990-2000,서울특별시,동작구,20220906173232309648
21580,1990-2000,서울특별시,동작구,20220906173416315684
21581,1970-1980,서울특별시,중구,20220930085132345774
21582,1970-1980,서울특별시,중구,20220930090705352751
21583,1970-1980,서울특별시,중구,20220929103231367340
21584,2000-2010,서울특별시,서초구,20220926235835443723
21585,1990-2000,경기도,안성시,20220913125950456665
21586,1990-2000,경기도,안성시,20220913130307472181
21587,1990-2000,경기도,안성시,20220913131658489914
21588,1990-2000,경기도,안성시,20220913132301516798
21589,1990-2000,경기도,안성시,20220913133811552793
21590,1990-2000,경기도,안성시,20220913133823584707
21591,1990-2000,서울특별시,구로구,20220927104200626051
21592,1990-2000,서울특별시,구로구,20220927170527631594
21593,1970-1980,부산광역시,사하구,20220912152847672487
21594,1970-1980,경기도,화성시,20220915154547685431
21595,1990-2000,서울특별시,중구,20220928231900707986
21596,2000-2010,NewYork,NewYork,20220909034647249988
21597,1980-1990,서울특별시,서대문구,20220908121645272589
21598,1990-2000,서울특별시,중구,20220916132357365824
21599,1970-1980,광주광역시,북구,20220921160214393340
21600,1990-2000,경기도,부천시,20220920205340408385
21601,1990-2000,서울특별시,송파구,20220928135916433231
21602,2000-2010,서울특별시,동작구,20220927151159467763
21603,2000-2010,경상북도,구미시,20220912165207487720
21604,1990-2000,부산광역시,중구,20220911101417521759
21605,1990-2000,대전광역시,유성구,20220910115527541277
21606,1990-2000,전라남도,여수시,20220915150035576610
21607,1990-2000,전라남도,여수시,20220915150116593699
21608,1990-2000,전라남도,여수시,20220915114844619906
21609,1990-2000,전라남도,여수시,20220915120423654860
21610,1990-2000,전라남도,여수시,20220915131928750833
21611,1980-1990,서울특별시,도봉구,20220919232558786366
21612,1980-1990,경기도,성남시수정구,20220918043518808892
21613,1980-1990,경기도,성남시수정구,20220918045642825544
21614,1990-2000,인천광역시,중구,20220905094306870934
21615,1990-2000,경기도,수원시권선구,20220924174425892498
21616,1990-2000,경기도,용인시처인구,20220927175529993225
21617,1990-2000,서울특별시,송파구,20220923003921012183
21618,1990-2000,충청북도,청주시청원구,20220920075540043076
21619,2000-2010,충청북도,청주시상당구,20220908195307075570
21620,2000-2010,경기도,수원시팔달구,20220927151806111566
21621,1990-2000,경상북도,경산시,20220917193543128792
21622,1990-2000,경기도,파주시,20220905112145171796
21623,1990-2000,경기도,파주시,20220905112351177814
21624,1990-2000,경기도,시흥시,20220918164220210643
21625,1990-2000,인천광역시,서구,20220915134251264575
21626,1990-2000,서울특별시,서초구,20220924145558280420
21627,1990-2000,광주광역시,북구,20220915130427312213
21628,1990-2000,광주광역시,북구,20220915111748318291
21629,1990-2000,광주광역시,북구,20220915091951346817
21630,1990-2000,경기도,성남시분당구,20220912121528390903
21631,1990-2000,경기도,성남시분당구,20220913012258397192
21632,1990-2000,광주광역시,북구,20220914121708435409
21633,1990-2000,경상남도,창원시의창구,20220923005959455861
21634,1990-2000,대구광역시,달서구,20220920170758470463
21635,1990-2000,대구광역시,달서구,20220920170758479621
21636,1990-2000,서울특별시,강남구,20220921150903508718
21637,2000-2010,경기도,평택시,20220913011814528290
21638,1990-2000,경기도,안산시단원구,20220927003414560169
21639,2000-2010,전라북도,완주군,20220901100719571444
21640,2000-2010,경기도,안성시,20220914062108609401
21641,2000-2010,광주광역시,서구,20220911180606639885
21642,2000-2010,경기도,파주시,20220921174608674012
21643,2000-2010,경기도,안성시,20220922005306692291
21644,1990-2000,전라북도,군산시,20220910232111747462
21645,1990-2000,전라북도,군산시,20220910195436765189
21646,1990-2000,충청북도,청주시흥덕구,20220916142037815468
21647,2000-2010,서울특별시,강남구,20220916191222853512
